TIPOINTERVENTO;Tipo intervento;LONGITUDINE;LATITUDINE
Recupero abitativo di sottotetto - artt. 63  64  65  L.R. 12/05;Variazione interna o esterna;9.16926331574;45.4760684944
Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001;Manutenzione straordinaria;9.15375484406;45.464521718
;Altro;9.19926181323;45.4495142926
interventi di manutenzione straordinaria relativi a singola unità immobiliare non riguardanti le parti strutturali dell'edificio che non comprendano frazionamento o accorpamento delle unità immobiliari e che non incidano sulla facciata o sulle parti esterne dell'edificio oggetto di intervento;Manutenzione straordinaria;9.13820093075;45.4502929692
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.20927640113;45.4788769373
;Altro;9.20849176256;45.4952251998
Ristrutturazione edilizia senza demolizione e ricostruzione - art.3.1 lettera d) DPR 380/2001;Altro;9.16602932189;45.5075037526
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.16765439352;45.4598947226
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.14944219115;45.4699714357
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.1983339265;45.4654559582
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.19323194385;45.4906562447
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.20248503342;45.4491383368
;Altro;9.13086173914;45.4580272269
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.20650891936;45.4555505264
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.19703597536;45.4975462164
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.19372555194;45.4695384318
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.13482535912;45.4419680086
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.20084004715;45.4670793797
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.21368458143;45.4912128125
Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001+Nuova costruzione e ampliamento - art.3.1 lettera e.1).3).4).5).6).7) DPR 380/2001;Nuova costruzione;9.15377136104;45.4707411868
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.16326688082;45.4590390249
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.21673916106;45.4414573612
SP-Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001;Manutenzione straordinaria;9.15025660338;45.4869957882
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.12709686716;45.474940137
SCIA Art. 22 dpr 380/01: 2 interventi di restauro e risanamento conservativo (pesante) di cui all'articolo 3  comma 1  lettera c) del d.P.R. n. 380/2001 qualora riguardino le parti strutturali dell'edificio (Attività n. 6 - Tabella A - Sez. I del d.lgs. n. 222/2016 / art. 22 comma 1 - lettera b) del d.P.R. n. 380/2001 );Restauro o risanamento;9.16721268326;45.4822941507
PDC: 4 Manutenzione straordinaria riguardante parti anche strutturali [articolo 3 - comma 1 - lettera b) del D.P.R. n. 380/2001];Manutenzione straordinaria;9.15184492745;45.4637419549
SCIA Art. 22 dpr 380/01: 1 intervento di manutenzione straordinaria (pesante) di cui all'articolo 3  comma 1  lettera b) del d.P.R. n. 380/2001 che riguardino le parti strutturali dell'edificio (Attività n. 4 - Tabella A - Sez. II del d.lgs. n. 222/2016 / art. 22 comma 1 - lettera a) del d.P.R. n. 380/2001 );Manutenzione straordinaria;9.2064189452;45.4535112132
SCIA Art. 22 dpr 380/01: 4 varianti in corso d'opera a PDC che non incidono su parametri urbanistici e su volumetrie / che non comportano mutamento urbanisticamente rilevante della destinazione d'uso / che non modificano la categoria edilizia / che non alterano la sagoma dell'edificio se sottoposto a vincolo / che non violano le eventuali prescrizioni contenute nel PDC / che non presentano i caratteri delle variazioni essenziali (Attività 35/36 - Tabella A - Sez. II del d.lgs. n. 222/16);Variazione interna o esterna;9.18109606416;45.5012185593
SCIA Art. 22 dpr 380/01: 1 intervento di manutenzione straordinaria (pesante) di cui all'articolo 3  comma 1  lettera b) del d.P.R. n. 380/2001 che riguardino le parti strutturali dell'edificio (Attività n. 4 - Tabella A - Sez. II del d.lgs. n. 222/2016 / art. 22 comma 1 - lettera a) del d.P.R. n. 380/2001 );Manutenzione straordinaria;9.17065011208;45.5155521174
SCIA Art. 22 dpr 380/01: 1 intervento di manutenzione straordinaria (pesante) di cui all'articolo 3  comma 1  lettera b) del d.P.R. n. 380/2001 che riguardino le parti strutturali dell'edificio (Attività n. 4 - Tabella A - Sez. II del d.lgs. n. 222/2016 / art. 22 comma 1 - lettera a) del d.P.R. n. 380/2001 );Manutenzione straordinaria;9.18671977905;45.4811315482
;Altro;9.12570928883;45.4957917847
SCIA Art. 22 dpr 380/01: 1 intervento di manutenzione straordinaria (pesante) di cui all'articolo 3  comma 1  lettera b) del d.P.R. n. 380/2001 che riguardino le parti strutturali dell'edificio (Attività n. 4 - Tabella A - Sez. II del d.lgs. n. 222/2016 / art. 22 comma 1 - lettera a) del d.P.R. n. 380/2001 );Manutenzione straordinaria;9.17259726264;45.4961028825
SP-Nuova costruzione - urbanizzazione primaria e secondaria - art.3.1 lettera e.2) DPR 380/2001;Nuova costruzione;9.24854849247;45.5078844321
SCIA Art. 22 dpr 380/01: 1 intervento di manutenzione straordinaria (pesante) di cui all'articolo 3  comma 1  lettera b) del d.P.R. n. 380/2001 che riguardino le parti strutturali dell'edificio (Attività n. 4 - Tabella A - Sez. II del d.lgs. n. 222/2016 / art. 22 comma 1 - lettera a) del d.P.R. n. 380/2001 );Manutenzione straordinaria;9.17996993096;45.5023624452
SCIA Art. 22 dpr 380/01: 1 intervento di manutenzione straordinaria (pesante) di cui all'articolo 3  comma 1  lettera b) del d.P.R. n. 380/2001 che riguardino le parti strutturali dell'edificio (Attività n. 4 - Tabella A - Sez. II del d.lgs. n. 222/2016 / art. 22 comma 1 - lettera a) del d.P.R. n. 380/2001 );Manutenzione straordinaria;9.11976313779;45.4732862975
SP-Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001;Manutenzione straordinaria;9.2061484958;45.4758450327
Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001+Recupero abitativo di sottotetto - artt. 63  64  65  L.R. 12/05;Variazione interna o esterna;9.21402421439;45.4769376409
Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001;Manutenzione straordinaria;9.1844696335;45.479738934
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.18869259756;45.4417619124
Ristrutturazione edilizia - art.10.1 lettera c) del DPR/380/2001 esclusivamente in caso di variante ai sensi dell'art.22.2 D.P.R. 380/2001;Altro;9.21202956445;45.5022427714
Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001+Ristrutturazione edilizia non riconducibile all'art.10.1 lettera c) del DPR/380/2001;Manutenzione straordinaria;9.16036944038;45.4907198717
Recupero abitativo di sottotetto - artt. 63  64  65  L.R. 12/05;Variazione interna o esterna;9.18446178386;45.4928661672
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.22424964681;45.4615947466
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.25573473215;45.4875854265
Ristrutturazione edilizia senza demolizione e ricostruzione - art.3.1 lettera d) DPR 380/2001;Altro;9.24608072627;45.4704514475
;Altro;9.24277298908;45.452686514
Recupero abitativo di sottotetto - artt. 63  64  65  L.R. 12/05;Variazione interna o esterna;9.19997834106;45.4626081659
SP-Restauro e risanamento conservativo - art.3.1 lettera c) DPR 380/2001;Restauro o risanamento;9.11825033934;45.488519521
Recupero abitativo di sottotetto - artt. 63  64  65  L.R. 12/05;Variazione interna o esterna;9.21133472597;45.4700513938
Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001;Manutenzione straordinaria;9.23494055782;45.505911443
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.21304757324;45.4484148747
Ristrutturazione edilizia - art.10.1 lettera c) del DPR/380/2001 esclusivamente in caso di variante ai sensi dell'art.22.2 D.P.R. 380/2001;Altro;9.18664665406;45.4954711286
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.21600578379569;45.4624098848615
;Altro;9.19648437252;45.4492211834
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.14309966546;45.4549437669
SP-Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001;Manutenzione straordinaria;9.18113706699;45.4809975592
;Altro;9.18537454973;45.48108569
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.186810751;45.4890741427
manutenzione straordinaria con interventi finalizzati al miglioramento delle situazioni igienico-sanitarie esistenti (artt.46.2 e 46.3 R.E.);Manutenzione straordinaria;9.21658654048;45.4929497607
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.18888932841;45.456297659
;Altro;9.18868812778;45.4581648097
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.21815075478;45.4915955893
Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001;Manutenzione straordinaria;9.15768121417;45.4410467189
Ristrutturazione edilizia senza demolizione e ricostruzione - art.3.1 lettera d) DPR 380/2001;Altro;9.19446222495518;45.4803785345476
Nuova costruzione - art.10.1 lettera a) del DPR/380/2001  esclusivamente in caso di variante ai sensi dell'art.22.2 D.P.R. 380/2001;Nuova costruzione;9.16424376677;45.4554897864
manutenzione straordinaria facente parte di intervento in variante a precedente titolo edilizio;Manutenzione straordinaria;9.18089701657;45.5033152961
manutenzione straordinaria facente parte di intervento in variante a precedente titolo edilizio;Manutenzione straordinaria;9.21043237065;45.4643250283
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.21665714332;45.4937763921
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.25278699829;45.5107718607
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.20635700971;45.4819584453
;Altro;9.17378118235;45.4650207407
Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001;Manutenzione straordinaria;9.17690396149;45.4602647139
;Altro;9.18326697097;45.4675962735
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.22987559733;45.5200102889
manutenzione straordinaria con interventi finalizzati al miglioramento delle situazioni igienico-sanitarie esistenti (artt.46.2 e 46.3 R.E.);Manutenzione straordinaria;9.20169185772;45.4477093628
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.21470978464;45.4576900611
manutenzione straordinaria con interventi finalizzati al miglioramento delle situazioni igienico-sanitarie esistenti (artt.46.2 e 46.3 R.E.);Manutenzione straordinaria;9.2282676397;45.4445953784
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.14090212395;45.4618274325
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici+opere di eliminazione barriere architettoniche con realizzazione di manufatti che alterano la sagoma dell'edificio;Manutenzione straordinaria;9.21345987936;45.4575629385
opere di eliminazione barriere architettoniche con realizzazione di manufatti che alterano la sagoma dell'edificio;Barriere Architettoniche;9.15255869694;45.468282799
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.20562348765;45.4433390067
;Altro;9.24669800947;45.4541712811
;Altro;9.20337895216;45.5104301203
manutenzione straordinaria con variazione della destinazione d'uso;Manutenzione straordinaria;9.20930349436;45.4816681786
restauro o risanamento conservativo di cui all'art. 27.1 lett.c) L.R. 12/2005 con variazione della destinazione d'uso;Restauro o risanamento;9.21738187088;45.4417319456
restauro o risanamento conservativo di cui all'art. 27.1 lett.c) L.R. 12/2005;Restauro o risanamento;9.20349884508;45.4243468533
Manutenzione straordinaria - art.3.1 lettera b) DPR 380/2001+Recupero abitativo di sottotetto - artt. 63  64  65  L.R. 12/05;Variazione interna o esterna;9.20006103229;45.482780592
a) manutenzione straordinaria non riguardante parti strutturali dell'edificio senza incremento delle unita' immobiliari e senza incremento parametri standard;Manutenzione straordinaria;9.18272132221;45.4836018353
;Altro;9.17847091808;45.5241425313
a) manutenzione straordinaria non riguardante parti strutturali dell'edificio senza incremento delle unita' immobiliari e senza incremento parametri standard;Manutenzione straordinaria;9.20509257846;45.4776843348
a) manutenzione straordinaria non riguardante parti strutturali dell'edificio senza incremento delle unita' immobiliari e senza incremento parametri standard;Manutenzione straordinaria;9.16480660116;45.5021790037
manutenzione straordinaria comportante rinnovi e/o sostituzione di parti strutturali degli edifici - art. 27.1lett.b) L.R.12/2005;Manutenzione straordinaria;9.22855551684;45.518740481
