Municipio;Codice area;VIA;LOCALITA;SPECIFICA_LOCALITA;Tipo;Mese;Orario apertura;Orario chiusura;Note;Longitudine;Latitudine;Location
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Basket;NOVEMBRE;;;;9.198156813;45.45927357;45.45927357, 9.198156813
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Basket;DICEMBRE;;;;9.198156813;45.45927357;45.45927357, 9.198156813
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;GENNAIO;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;FEBBRAIO;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;MARZO;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;APRILE;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;MAGGIO;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;GIUGNO;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;LUGLIO;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;AGOSTO;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;SETTEMBRE;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;OTTOBRE;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;NOVEMBRE;;;;9.197841765;45.45933624;45.45933624, 9.197841765
1;1287;via;San Barnaba - Commenda;sistemazione superficiale parcheggio;Pattinaggio;DICEMBRE;;;;9.197841765;45.45933624;45.45933624, 9.197841765
2;2008;via;Amalfi;area a verde;Bocce;GENNAIO;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;FEBBRAIO;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;MARZO;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;APRILE;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;MAGGIO;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;GIUGNO;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;LUGLIO;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;AGOSTO;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;SETTEMBRE;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;OTTOBRE;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;NOVEMBRE;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2008;via;Amalfi;area a verde;Bocce;DICEMBRE;;;;9.248434835;45.51043358;45.51043358, 9.248434835
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;GENNAIO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;FEBBRAIO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;MARZO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;APRILE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;MAGGIO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;GIUGNO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;LUGLIO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;AGOSTO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;SETTEMBRE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;OTTOBRE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;NOVEMBRE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Volley;DICEMBRE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;GENNAIO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;FEBBRAIO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;MARZO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;APRILE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;MAGGIO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;GIUGNO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;LUGLIO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;AGOSTO;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;SETTEMBRE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;OTTOBRE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;NOVEMBRE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2013;parco;Panza;vie Breda - Fortezza - Sant'Uguzzone;Basket;DICEMBRE;;;;9.222763804;45.52158072;45.52158072, 9.222763804
2;2020;via;Ponte Nuovo;campo giochi;Volley;GENNAIO;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;FEBBRAIO;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;MARZO;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;APRILE;8;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;MAGGIO;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;GIUGNO;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;LUGLIO;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;AGOSTO;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;SETTEMBRE;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;OTTOBRE;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;NOVEMBRE;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Volley;DICEMBRE;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;GENNAIO;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;FEBBRAIO;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;MARZO;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;APRILE;8;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;MAGGIO;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;GIUGNO;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;LUGLIO;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;AGOSTO;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;SETTEMBRE;7;21;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;OTTOBRE;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;NOVEMBRE;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Basket;DICEMBRE;8;19;;9.235369419;45.50978359;45.50978359, 9.235369419
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;GENNAIO;8;19;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;FEBBRAIO;8;19;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;MARZO;8;19;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;APRILE;8;21;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;MAGGIO;7;21;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;GIUGNO;7;21;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;LUGLIO;7;21;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;AGOSTO;7;21;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;SETTEMBRE;7;21;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;OTTOBRE;8;19;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;NOVEMBRE;8;19;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2020;via;Ponte Nuovo;campo giochi;Pattinaggio;DICEMBRE;8;19;;9.235536171;45.5096349;45.5096349, 9.235536171
2;2028;via;Rancati;;Pattinaggio;GENNAIO;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;FEBBRAIO;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;MARZO;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;APRILE;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;MAGGIO;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;GIUGNO;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;LUGLIO;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;AGOSTO;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;SETTEMBRE;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;OTTOBRE;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;NOVEMBRE;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2028;via;Rancati;;Pattinaggio;DICEMBRE;;;;9.227206628;45.50209789;45.50209789, 9.227206628
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;GENNAIO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;FEBBRAIO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;MARZO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;APRILE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;MAGGIO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;GIUGNO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;LUGLIO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;AGOSTO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;SETTEMBRE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;OTTOBRE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;NOVEMBRE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Volley;DICEMBRE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;GENNAIO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;FEBBRAIO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;MARZO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;APRILE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;MAGGIO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;GIUGNO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;LUGLIO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;AGOSTO;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;SETTEMBRE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;OTTOBRE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;NOVEMBRE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2030;vie;Mariani Pompeo - Padre Semeria;;Basket;DICEMBRE;;;;9.231312526;45.51129934;45.51129934, 9.231312526
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;GENNAIO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;FEBBRAIO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;MARZO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;APRILE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;MAGGIO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;GIUGNO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;LUGLIO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;AGOSTO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;SETTEMBRE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;OTTOBRE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;NOVEMBRE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Volley;DICEMBRE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;GENNAIO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;FEBBRAIO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;MARZO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;APRILE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;MAGGIO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;GIUGNO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;LUGLIO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;AGOSTO;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;SETTEMBRE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;OTTOBRE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;NOVEMBRE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2033;vie;Petrocchi - Bertelli;compresa aiuola Bertelli - Martesana;Basket;DICEMBRE;;;;9.226291555;45.50326893;45.50326893, 9.226291555
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;GENNAIO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;FEBBRAIO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;MARZO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;APRILE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;MAGGIO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;GIUGNO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;LUGLIO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;AGOSTO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;SETTEMBRE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;OTTOBRE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;NOVEMBRE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;DICEMBRE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;GENNAIO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;FEBBRAIO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;MARZO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;APRILE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;MAGGIO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;GIUGNO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;LUGLIO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;AGOSTO;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;SETTEMBRE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;OTTOBRE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;NOVEMBRE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Basket;DICEMBRE;;;;9.218513454;45.51376602;45.51376602, 9.218513454
2;2036;vie;Giacometti - Gilardi - Breda;area verde con campo giochi;Volley;GENNAIO;;;;9.218923489;45.51369126;45.51369126, 9.218923489
